topicIdx,short,conf,usercode,created,long,version,mode,key,wordNum,duration,randomImage_idx
1,"insurance, health care",4,XV9K7CW9,2015-03-03T06:55:53,state health care,4,topic-in-a-box,6516043866439680,5,29,4
7,Real estate sales,5,ZQ0EBHPD,2015-03-09T01:45:48,"This article is about how many weeks new real estate listings remain on the market, and its impact on new building.  ",4,wordcloud,6517939826065408,10,81,1
12,Technology,4,DHA28FLO,2015-03-06T03:41:28,There is a wide variety of technologies available today.,4,topic-in-a-box,6518014719557632,20,51,2
16,home and work,3,ZXU3ML9M,2015-03-05T16:04:24,Articles are comparing years working and years at home.,4,wordcloud,6518677486698496,5,65,4
4,parade tomorrow,3,JNY2YTSA,2015-03-05T17:39:12,Tomorrow's parade will necessitate street closures along the route,4,word,6519183487533056,5,58,2
35,advice in business,3,LXHNCMAQ,2015-03-03T07:28:26,professional individuals in business providing and explaining about stocks and investing.,4,wordcloud,6520239781052416,10,119,4
38,tennis,4,RK3TSEQH,2015-03-05T18:08:16,these relate to a tennis competition,4,wordcloud,6522293580726272,10,16,1
2,TV,4,MP6QAI6P,2015-03-09T05:00:20,The television industry,4,wordcloud,6522912056016896,20,24,2
23,President's friend died,1,80Z3QIJT,2015-03-05T13:07:10,There was a death to a friend or family member of the president.,4,topic-in-a-box,6523125999075328,5,41,3
18,California sports teams,4,9WYYY1IW,2015-03-03T07:33:55,There are 2 California sports teams with a coach that have a league contract in Los Angeles and San Fransisco,4,topic-in-a-box,6523403561336832,10,92,2
49,Chinese immigrating,2,ZZ3OQCDF,2015-03-09T03:05:11,Chinese immigrants are facing difficulties with the Canadian government.,4,topic-in-a-box,6523793061183488,20,139,5
31,restaurant review,5,E8Y0HAI1,2015-03-04T05:32:06,This is a fine dining restaurant review.,4,word,6525393741807616,5,84,2
7,Housing,3,W8PJZCHC,2015-03-06T21:34:38,"The real estate ad listed the neighborhood area, and street number, as well as the number of floors in the apartment building.",4,topic-in-a-box,6525773846413312,20,212,2
13,crime,4,2O6HZ403,2015-03-05T13:20:37,The concepts related to crime investigation.,4,topic-in-a-box,6526202269401088,10,67,5
6,War,3,0O0T6CGL,2015-03-03T07:43:53,War in iraq started by the Bush administration. ,4,word,6526512043917312,20,19,3
3,religion,4,F0PILM0B,2015-03-05T16:30:29,A look at religion in the modern day.,4,topic-in-a-box,6526735919087616,10,30,4
4,Event Tomorrow,3,47U7T4B4,2015-03-05T15:03:31,On the corner if west street and east avenue there will be a concert tomorrow.,4,topic-in-a-box,6527172663574528,5,56,3
22,Family members.,4,4RDM8YJJ,2015-03-03T06:22:15,Different members of a family unit: Father Mother Child,4,word,6528478602067968,5,31,3
31,food,4,WNHE9Q0K,2015-03-05T18:11:29,The articles these words come from likely talk about restaurant reviews,4,histogram,6529131168661504,10,32,3
19,Book Review,4,N6ZYJC08,2015-03-06T12:13:51,Here are the most recent reviews for English authors.,4,histogram,6529312899465216,20,65,2
18,California Cities.,4,4RDM8YJJ,2015-03-03T06:22:15,Different cities in the state of California.,4,word,6530169745440768,5,16,3
25,education,5,52NE678P,2015-03-05T13:02:55,These are aspects of the education system,4,topic-in-a-box,6530350402502656,5,21,2
31,List of restaraunts,3,KIXXAWV9,2015-03-05T18:01:39,A description of restaurants in the area,4,histogram,6530733728333824,20,160,3
30,War,3,NBDWGDVJ,2015-03-04T18:25:17,International Americans killed in war,4,topic-in-a-box,6531368309751808,20,33,3
42,Death,4,XWE11IJV,2015-03-05T19:14:35,There are many loved ones who will eventually die.,4,topic-in-a-box,6531992959057920,20,36,4
13,police brutality,4,UCX9QJLA,2015-03-05T16:07:28,police officers have killed another citizen,4,histogram,6532589154205696,10,33,3
34,Outdoor Adventures,4,IIRWIBHY,2015-03-05T01:27:02,What opportunities are there to get outside in the winter.,4,histogram,6533848384929792,20,61,5
28,Nuclear War,4,9HKADCYE,2015-03-04T17:59:58,The United States is one country that would be involved in a nuclear war.,4,wordcloud,6534444580077568,5,53,5
35,Upper management,3,ERAXPQ3O,2015-03-05T14:57:47,This is a description of a large company's upper management.,4,topic-in-a-box,6534569939435520,10,34,3
6,iraq war,3,Q6KB2SW3,2015-03-05T15:57:56,Looking back at the bush administration in iraq,4,topic-in-a-box,6535092046397440,10,28,1
34,winter,4,KV36ELES,2015-03-03T11:08:02,The cold season where things look pretty but suck to drive in.,4,wordcloud,6535478325018624,10,31,2
28,international nuclear tensions,4,XMAOHOQ7,2015-03-05T21:18:32,These words represent articles discussing the tensions between the US and other countries over nuclear weapons proliferation.,4,topic-in-a-box,6535773604020224,10,41,4
33,age,2,IFJUSSVT,2015-03-05T17:28:56,People of a certain age in years like something more than others.,4,word,6536991764119552,5,17,5
40,sports,3,QEXRWRLI,2015-03-05T14:57:34,Basketballa and other games scoring points.,4,word,6537842167644160,5,19,2
41,Crimes against humanity,4,DOBPQPOE,2015-03-05T17:42:23,Saddam Hussein was charged and publicly hanged for his crimes.,4,topic-in-a-box,6538728004648960,10,106,4
44,Ballet Dance,3,FV2ZDV3G,2015-03-05T19:20:29,The local opera made history by implementing 2 scenes that included a ballet dance.,4,wordcloud,6539258969980928,5,163,1
15,art,4,RUH643FD,2015-03-05T16:38:24,Relates to visual arts and culture in society.,4,wordcloud,6539690614194176,20,32,2
48,Baseball,5,KHY3QJB1,2015-03-05T13:07:22,Regarding various things going on in the mlb,4,word,6541030643990528,20,23,3
1,State Health Insurance,3,VOIBLQJE,2015-03-06T15:14:40,We need to examine the effects of state offer health insurance.,4,topic-in-a-box,6541733408014336,5,42,2
12,Web companies,3,XZQKZPM9,2015-03-05T20:32:51,Web companies popularity,4,histogram,6542438856392704,10,27,4
2,popular tv show,3,UCX9QJLA,2015-03-05T16:07:28,A lot of people watched a television show,4,histogram,6543176517025792,10,69,3
11,good mood ,4,A0CSZK0W,2015-03-05T23:43:12,people say i am going really good,4,histogram,6543794455445504,10,128,3
15,Movie Film Art,2,FV2ZDV3G,2015-03-05T19:20:29,Local director wins award at the local art museum for his documentary film that portrayed art throughout history.,4,wordcloud,6547627713757184,5,52,1
6,War,3,51YAF12W,2015-03-04T04:41:13,Countries fighting,4,word,6547934267047936,5,8,5
1,Spitzer's insurance policies,2,ME52PP93,2015-03-09T04:04:15,An article about former NY Atty General Eliot Spitzer's policies or beliefs about health insurance,4,topic-in-a-box,6550185903652864,5,61,1
39,Various power sources,4,O7GPR67M,2015-03-03T06:44:40,A comparison between different energy sources and their benefits.,4,histogram,6550820485070848,20,35,5
0,recipes,3,WPM3C0PS,2015-03-07T21:06:47,things that are involved in a recipe,4,topic-in-a-box,6551922144182272,20,47,5
23,Grief,4,H61UPBIN,2015-03-03T07:38:05,Offering condolences to those with recently deceased family members.,4,wordcloud,6552856568004608,20,341,1
18,baseball players,4,MWX67FKG,2015-03-07T05:11:15,the names of baseball players,4,topic-in-a-box,6552884753727488,20,32,4
13,Race and policing,4,R7IY0SC3,2015-03-06T12:55:28,This concept is about race and police work,4,topic-in-a-box,6553124198154240,20,24,1
39,Energy,4,9FLM118S,2015-03-05T22:12:42,All of these describe different aspects of energy used in the world. ,4,histogram,6553560942641152,10,35,4
16,Employment,4,KHY3QJB1,2015-03-05T13:07:22,Article about the economy and employment numbers,4,word,6553861858787328,20,29,3
37,Liberalism in America,4,E15R85WK,2015-03-03T07:28:32,The progressive movement in the United States.,4,topic-in-a-box,6554068554088448,10,34,4
38,sports,5,BJ7SWDZV,2015-03-05T02:36:17,There is a tennis match happening.,4,wordcloud,6554866881134592,20,23,5
17,judicial system,4,LEYNZ1CC,2015-03-04T04:37:27,the system that is set in place to govern right and wrong and issue punshiments ,4,word,6556078598782976,10,44,5
28,foreign relations,3,1OI9VJ20,2015-03-04T04:44:04,The US has a trade agreement and nuclear weapons treaties with other countries.,4,word,6556129601519616,10,63,1
39,Climate change,4,37ZF0K2B,2015-03-05T20:40:10,What's caused the climate to change over the years,4,histogram,6556738681569280,20,69,5
44,A broadway production,3,AMMLSN2V,2015-03-05T16:32:18,"The fox theater is putting on a show with ballet, dance, and opera singers.",4,histogram,6557477952815104,5,68,5
42,Announcements,4,E1JZXAG9,2015-03-05T00:54:03,All of the words represent articles seen in an announcements section in a newspaper.,4,wordcloud,6557779405832192,10,35,5
11,What people think,4,NT62376N,2015-03-06T18:20:00,What people think and want.,4,wordcloud,6558096428105728,20,86,3
9,Ski Resort,4,XDCBR5BX,2015-03-09T01:35:05,The best ski resort in the world is located on a mountain in the United States.,4,histogram,6558740673200128,5,29,4
42,Loss,5,J9YYL19N,2015-03-04T18:23:15,Most likely talking about the difficulties of losing someone close to you and how hard it is to deal with it day to day.,4,wordcloud,6559238084100096,5,51,1
38,Tennis Game,5,YRQIYDAE,2015-03-05T17:23:13,This concept describes terms used in a tennis game.,4,word,6559624899592192,5,17,1
30,Iraq War,3,TGJUXDFS,2015-03-03T08:40:51,The Americans are at war with Iraq. ,4,wordcloud,6560578113896448,10,34,3
32,Martin died,4,7THR248H,2015-03-05T20:45:26,A man named martin was a writer and he died and was in a war.,4,wordcloud,6560958218502144,10,74,4
13,racial police shooting,4,3VLJE9GO,2015-03-05T18:19:30,A police officer shot and killed a man of a different race,4,wordcloud,6561188804558848,20,53,4
46,Weekend Children Activities,5,HH2GPRS7,2015-03-08T12:59:54,An article explaining positive ways to keep your children educated in different ways during the weekends.,4,topic-in-a-box,6561480325464064,20,60,4
10,Transportation,4,E3OQ8CT3,2015-03-05T00:57:45,All of the words describe specific terms related to air transportation.,4,histogram,6562104169463808,10,32,2
32,War,5,969VNPFS,2015-03-03T07:35:03,"Many people, American and others, had died in the past years due to war.",4,word,6562442398138368,10,34,3
37,politics,4,2IZ745O8,2015-03-04T16:43:20,whether the senator is a republican or democrat,4,histogram,6563284748599296,5,27,3
0,recipe,1,3VLJE9GO,2015-03-05T18:19:30,Barbecue recipe?,4,wordcloud,6564497271554048,20,32,4
28,international iran nuclear,4,T1ZUI9AR,2015-03-05T05:01:19,United States and international stances on Iran nuclear production,4,histogram,6565109572829184,10,269,3
22,family,4,MTM9M50O,2015-03-03T13:19:58,contents of a family tree,4,word,6566552681840640,10,20,1
41,Islamic extremists,2,U22H7ZFM,2015-03-05T16:42:11,Government issues with islamic extremist actions.,4,topic-in-a-box,6567177331146752,20,31,5
16,Career,4,8RGBO7K4,2015-03-05T13:08:49,This concept regards one's lifetime of working.,4,wordcloud,6567773526294528,10,47,3
6,Iraq War,4,NEKCG1LU,2015-03-03T12:04:18,President Bush led the United States into the Iraq War.,4,topic-in-a-box,6569469501505536,5,31,4
43,Family,4,OEATX8H5,2015-03-03T14:21:13,These words relate to a family and how it is made up,4,topic-in-a-box,6569628952166400,10,34,4
25,college,4,QXJTEAH3,2015-03-03T07:01:56,Education and preparing for college,4,word,6570662697107456,20,22,1
40,A basketball game,4,0IXWQ8TK,2015-03-05T17:47:22,A basketball game took place where points were scored.,4,wordcloud,6570957976109056,5,42,5
27,indian fashion/design,1,NHEXVV3Y,2015-03-05T16:14:57,All clothing and trendy clothes related to indian culture,4,wordcloud,6572176136208384,5,32,5
19,Literature,2,KF9EKDR9,2015-03-05T16:00:33,Books by authors who write about history.,4,topic-in-a-box,6573912376737792,20,50,4
34,Nature,2,DOBPQPOE,2015-03-05T17:42:23,"Weather, such as snow, ice and water are part of nature.",4,topic-in-a-box,6574443342069760,10,135,4
31,Restaurant Food,2,SS86RXB8,2015-03-05T13:07:16,Restaurants are able to maintain good chefs if they serve good wine and chicken,4,wordcloud,6574874986283008,10,54,5
1,Government,4,PN77AEO3,2015-03-09T02:21:15,Various topics covered by government and government positions.,4,topic-in-a-box,6575252406534144,20,41,5
44,Art department,2,64W5XBUR,2015-03-05T18:00:43,"A group in charge of various artistic performances, including dance, theater, and music.",4,histogram,6576917780103168,10,49,5
14,pharmaceuticals,3,OYO5ZEPG,2015-03-05T17:18:08,means by which people stay healthy or fix ill-health,4,wordcloud,6577623228481536,5,159,2
5,Night life,3,8RGBO7K4,2015-03-05T13:08:49,The concept here is what there is to do around a city at night. ,4,wordcloud,6578360889114624,10,57,3
7,house building number,3,KHZN86MM,2015-03-05T16:31:22,maintenance codes for landlords ,4,wordcloud,6578791996456960,5,88,5
20,New York City,4,SX9WG4B0,2015-03-05T19:18:49,Mayor Bloomberg talks to various city departments about changes to current procedures,4,histogram,6578978827534336,20,49,1
38,Sports game.,3,SF20WZHV,2015-03-03T07:28:17,The outcome of the game. ,4,histogram,6579696355508224,5,19,5
25,Students in college,4,TJ1QWOON,2015-03-04T00:49:22,What college or universities do students want to go to.,4,word,6580850896404480,5,69,3
36,Building,3,JQLJUCS8,2015-03-03T07:37:34,"Around this are usually other buildings, streets and parks.",4,word,6580876934643712,5,30,1
31,Dining ,2,WT69V85O,2015-03-05T13:32:12,Reviewers give ideas about the best restaurants.,4,wordcloud,6582089457598464,10,49,5
21,News,2,30J223HP,2015-03-03T07:28:24,News that directly affects the public.,4,wordcloud,6582701758873600,5,20,1
49,Train in China,4,APZA8O71,2015-03-09T04:51:48,I think this sentence is talking about a train system in China.,4,topic-in-a-box,6582812085846016,5,52,5
4,New york city,4,7VM41Z01,2015-03-04T04:29:49,Different areas and highlights of New York City are discussed. ,4,word,6582886979338240,20,54,5
33,Socialism at Work,3,87OEHHLV,2015-03-04T14:47:14,People like a social environment in the work place. ,4,topic-in-a-box,6585773197361152,10,67,1
16,Change of employment.,4,JWB4HWGZ,2015-03-03T13:30:26,This article was written about someone who changed employment and living arrangements. ,4,histogram,6586412610617344,20,53,1
9,The Olympic games,4,6XSGJT7F,2015-03-03T07:12:43,The world Olympic games will be held in the United States.,4,histogram,6586624943063040,10,62,5
46,City,4,CG0NVD1E,2015-03-07T01:51:35,"Sights, locations and people around the city.",4,wordcloud,6588383463735296,20,40,5
30,sanctions,3,I6NWX2YW,2015-03-05T13:15:11,America is voting for sanctions against he Iraqi government.,4,wordcloud,6588550162153472,5,75,1
20,Jersey,2,V2ULREZY,2015-03-05T18:01:53,About local happenings in Jersey,4,histogram,6589046230876160,5,44,5
30,Iraqi vs. America,5,3WN47Y4C,2015-03-05T20:51:33,How America mediated the iraqi civil war.,4,wordcloud,6589552231710720,10,39,2
48,sports section,4,CAFM97LJ,2015-03-03T07:16:33,whole section of the paper that discusses current events in the world of sports.,4,wordcloud,6590061453770752,20,52,5
42,Wife's Death,4,YNPLK0OF,2015-03-04T01:36:53,About the death of a wife.,4,word,6590608525230080,5,28,5
24,Football,4,Y8AGTOA0,2015-03-09T05:15:53,"It describes a football game between the Giants and Patriots, as well as which team will make it to the superbowl.",4,histogram,6591923053658112,10,75,3
34,Forecast,4,KHY3QJB1,2015-03-05T13:07:22,Weather forecast for the area,4,word,6592035528114176,20,15,3
29,Advertising error,4,XCE2IJ0O,2015-03-05T20:36:11,A store ran an ad with false information,4,word,6592662324903936,10,34,5
18,Game Players,4,QNL9XO3M,2015-03-04T01:31:47,Description of which player is chosen for which league in a particular game,4,word,6593772305514496,10,58,4
0,cooking fish,3,1JRBWLAO,2015-03-05T13:07:55,The article is about different ways to cook fish via frying and smoking. ,4,wordcloud,6594509966147584,20,65,1
46,performing arts center,4,R7F8NL9U,2015-03-06T13:22:40,the location and impact of a performing arts center on main street,4,histogram,6594809271681024,10,63,5
4,"directions, new york",5,RGQUKHJI,2015-03-05T13:16:25,New York is one of the worls most famous cities as well as the financial capital of the world. ,4,histogram,6595215414525952,10,178,4
1,Government Run Healthcare,3,ZZ3OQCDF,2015-03-09T03:05:11,Government addresses the needs for healthcare.,4,topic-in-a-box,6596142590590976,20,87,5
0,Animals,4,JKQ59QYO,2015-03-06T07:20:52,"Articles on marine life, household pets and care. ",4,topic-in-a-box,6596373176647680,20,47,1
